Batch Size, 1
Num Batches, 2552
kwin1_out,kwin2_out,kwinl_out,activations,sp_rows,sp_cols,mul_min,mul_max,mul_avg,mul_med,mul_std
455,,,,,,,,,,
547,,,,,,,,,,
650,,,,,,,,,,
728,,,,,,,,,,
797,,,,,,,,,,
853,,,,,,,,,,
794,,,,,,,,,,
688,,,,,,,,,,
521,,,,,,,,,,
358,,,,,,,,,,
267,,,,,,,,,,
208,,,,,,,,,,
158,,,,,,,,,,
266,,,,,,,,,,
376,,,,,,,,,,
437,,,,,,,,,,
490,,,,,,,,,,
590,,,,,,,,,,
651,,,,,,,,,,
726,,,,,,,,,,
687,,,,,,,,,,
583,,,,,,,,,,
426,,,,,,,,,,
305,,,,,,,,,,
212,,,,,,,,,,
171,,,,,,,,,,
136,,,,,,,,,,
235,,,,,,,,,,
339,,,,,,,,,,
446,,,,,,,,,,
532,,,,,,,,,,
612,,,,,,,,,,
713,,,,,,,,,,
784,,,,,,,,,,
781,,,,,,,,,,
650,,,,,,,,,,
541,,,,,,,,,,
390,,,,,,,,,,
291,,,,,,,,,,
199,,,,,,,,,,
149,,,,,,,,,,
283,,,,,,,,,,
417,,,,,,,,,,
543,,,,,,,,,,
642,,,,,,,,,,
707,,,,,,,,,,
846,,,,,,,,,,
925,,,,,,,,,,
905,,,,,,,,,,
820,,,,,,,,,,
706,,,,,,,,,,
561,,,,,,,,,,
409,,,,,,,,,,
301,,,,,,,,,,
238,,,,,,,,,,
317,,,,,,,,,,
475,,,,,,,,,,
591,,,,,,,,,,
700,,,,,,,,,,
834,,,,,,,,,,
969,,,,,,,,,,
1001,,,,,,,,,,
946,,,,,,,,,,
879,,,,,,,,,,
762,,,,,,,,,,
578,,,,,,,,,,
448,,,,,,,,,,
340,,,,,,,,,,
256,,,,,,,,,,
265,,,,,,,,,,
375,,,,,,,,,,
496,,,,,,,,,,
605,,,,,,,,,,
678,,,,,,,,,,
787,,,,,,,,,,
862,,,,,,,,,,
821,,,,,,,,,,
729,,,,,,,,,,
590,,,,,,,,,,
435,,,,,,,,,,
321,,,,,,,,,,
225,,,,,,,,,,
159,,,,,,,,,,
249,,,,,,,,,,
375,,,,,,,,,,
488,,,,,,,,,,
616,,,,,,,,,,
683,,,,,,,,,,
783,,,,,,,,,,
871,,,,,,,,,,
808,,,,,,,,,,
728,,,,,,,,,,
570,,,,,,,,,,
405,,,,,,,,,,
286,,,,,,,,,,
185,,,,,,,,,,
129,,,,,,,,,,
281,,,,,,,,,,
393,,,,,,,,,,
445,,,,,,,,,,
513,,,,,,,,,,
563,,,,,,,,,,
662,,,,,,,,,,
699,,,,,,,,,,
654,,,,,,,,,,
539,,,,,,,,,,
429,,,,,,,,,,
310,,,,,,,,,,
205,,,,,,,,,,
121,,,,,,,,,,
92,,,,,,,,,,
268,,,,,,,,,,
337,,,,,,,,,,
404,,,,,,,,,,
468,,,,,,,,,,
546,,,,,,,,,,
577,,,,,,,,,,
553,,,,,,,,,,
492,,,,,,,,,,
433,,,,,,,,,,
337,,,,,,,,,,
253,,,,,,,,,,
196,,,,,,,,,,
137,,,,,,,,,,
110,,,,,,,,,,
264,,,,,,,,,,
347,,,,,,,,,,
432,,,,,,,,,,
490,,,,,,,,,,
516,,,,,,,,,,
521,,,,,,,,,,
541,,,,,,,,,,
493,,,,,,,,,,
373,,,,,,,,,,
289,,,,,,,,,,
215,,,,,,,,,,
185,,,,,,,,,,
144,,,,,,,,,,
122,,,,,,,,,,
243,,,,,,,,,,
312,,,,,,,,,,
365,,,,,,,,,,
414,,,,,,,,,,
465,,,,,,,,,,
472,,,,,,,,,,
453,,,,,,,,,,
376,,,,,,,,,,
306,,,,,,,,,,
244,,,,,,,,,,
194,,,,,,,,,,
167,,,,,,,,,,
131,,,,,,,,,,
82,,,,,,,,,,
169,,,,,,,,,,
211,,,,,,,,,,
249,,,,,,,,,,
289,,,,,,,,,,
333,,,,,,,,,,
344,,,,,,,,,,
330,,,,,,,,,,
261,,,,,,,,,,
218,,,,,,,,,,
192,,,,,,,,,,
141,,,,,,,,,,
119,,,,,,,,,,
89,,,,,,,,,,
57,,,,,,,,,,
139,,,,,,,,,,
128,,,,,,,,,,
106,,,,,,,,,,
63,,,,,,,,,,
42,,,,,,,,,,
29,,,,,,,,,,
11,,,,,,,,,,
8,,,,,,,,,,
4,,,,,,,,,,
18,,,,,,,,,,
34,,,,,,,,,,
47,,,,,,,,,,
74,,,,,,,,,,
130,,,,,,,,,,
141,,,,,,,,,,
118,,,,,,,,,,
91,,,,,,,,,,
61,,,,,,,,,,
46,,,,,,,,,,
20,,,,,,,,,,
15,,,,,,,,,,
11,,,,,,,,,,
9,,,,,,,,,,
25,,,,,,,,,,
40,,,,,,,,,,
52,,,,,,,,,,
81,,,,,,,,,,
159,,,,,,,,,,
203,,,,,,,,,,
162,,,,,,,,,,
111,,,,,,,,,,
91,,,,,,,,,,
65,,,,,,,,,,
39,,,,,,,,,,
27,,,,,,,,,,
17,,,,,,,,,,
17,,,,,,,,,,
26,,,,,,,,,,
54,,,,,,,,,,
82,,,,,,,,,,
115,,,,,,,,,,
200,,,,,,,,,,
253,,,,,,,,,,
196,,,,,,,,,,
156,,,,,,,,,,
109,,,,,,,,,,
74,,,,,,,,,,
41,,,,,,,,,,
26,,,,,,,,,,
19,,,,,,,,,,
23,,,,,,,,,,
36,,,,,,,,,,
64,,,,,,,,,,
89,,,,,,,,,,
139,,,,,,,,,,
238,,,,,,,,,,
279,,,,,,,,,,
231,,,,,,,,,,
173,,,,,,,,,,
123,,,,,,,,,,
86,,,,,,,,,,
64,,,,,,,,,,
29,,,,,,,,,,
19,,,,,,,,,,
16,,,,,,,,,,
36,,,,,,,,,,
74,,,,,,,,,,
86,,,,,,,,,,
159,,,,,,,,,,
273,,,,,,,,,,
327,,,,,,,,,,
254,,,,,,,,,,
199,,,,,,,,,,
143,,,,,,,,,,
84,,,,,,,,,,
56,,,,,,,,,,
28,,,,,,,,,,
14,,,,,,,,,,
22,,,,,,,,,,
48,,,,,,,,,,
77,,,,,,,,,,
128,,,,,,,,,,
217,,,,,,,,,,
325,,,,,,,,,,
365,,,,,,,,,,
292,,,,,,,,,,
234,,,,,,,,,,
156,,,,,,,,,,
97,,,,,,,,,,
53,,,,,,,,,,
28,,,,,,,,,,
24,,,,,,,,,,
31,,,,,,,,,,
58,,,,,,,,,,
116,,,,,,,,,,
177,,,,,,,,,,
264,,,,,,,,,,
402,,,,,,,,,,
392,,,,,,,,,,
312,,,,,,,,,,
249,,,,,,,,,,
174,,,,,,,,,,
109,,,,,,,,,,
78,,,,,,,,,,
44,,,,,,,,,,
36,,,,,,,,,,
41,,,,,,,,,,
81,,,,,,,,,,
123,,,,,,,,,,
173,,,,,,,,,,
286,,,,,,,,,,
423,,,,,,,,,,
455,,,,,,,,,,
377,,,,,,,,,,
276,,,,,,,,,,
184,,,,,,,,,,
125,,,,,,,,,,
80,,,,,,,,,,
38,,,,,,,,,,
29,,,,,,,,,,
44,,,,,,,,,,
81,,,,,,,,,,
123,,,,,,,,,,
213,,,,,,,,,,
336,,,,,,,,,,
490,,,,,,,,,,
533,,,,,,,,,,
457,,,,,,,,,,
373,,,,,,,,,,
276,,,,,,,,,,
197,,,,,,,,,,
127,,,,,,,,,,
77,,,,,,,,,,
74,,,,,,,,,,
83,,,,,,,,,,
118,,,,,,,,,,
195,,,,,,,,,,
294,,,,,,,,,,
444,,,,,,,,,,
616,,,,,,,,,,
591,,,,,,,,,,
540,,,,,,,,,,
435,,,,,,,,,,
328,,,,,,,,,,
230,,,,,,,,,,
158,,,,,,,,,,
98,,,,,,,,,,
99,,,,,,,,,,
115,,,,,,,,,,
180,,,,,,,,,,
270,,,,,,,,,,
397,,,,,,,,,,
530,,,,,,,,,,
704,,,,,,,,,,
746,,,,,,,,,,
642,,,,,,,,,,
545,,,,,,,,,,
454,,,,,,,,,,
327,,,,,,,,,,
239,,,,,,,,,,
168,,,,,,,,,,
131,,,,,,,,,,
149,,,,,,,,,,
230,,,,,,,,,,
356,,,,,,,,,,
491,,,,,,,,,,
628,,,,,,,,,,
846,,,,,,,,,,
906,,,,,,,,,,
807,,,,,,,,,,
670,,,,,,,,,,
552,,,,,,,,,,
415,,,,,,,,,,
330,,,,,,,,,,
240,,,,,,,,,,
207,,,,,,,,,,
232,,,,,,,,,,
324,,,,,,,,,,
464,,,,,,,,,,
633,,,,,,,,,,
814,,,,,,,,,,
1012,,,,,,,,,,
1126,,,,,,,,,,
1058,,,,,,,,,,
914,,,,,,,,,,
747,,,,,,,,,,
599,,,,,,,,,,
477,,,,,,,,,,
356,,,,,,,,,,
334,,,,,,,,,,
404,,,,,,,,,,
502,,,,,,,,,,
660,,,,,,,,,,
869,,,,,,,,,,
1055,,,,,,,,,,
1254,,,,,,,,,,
101,,,,,,,,,,
68,,,,,,,,,,
71,,,,,,,,,,
42,,,,,,,,,,
32,,,,,,,,,,
26,,,,,,,,,,
14,,,,,,,,,,
5,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
21,,,,,,,,,,
33,,,,,,,,,,
51,,,,,,,,,,
82,,,,,,,,,,
161,,,,,,,,,,
128,,,,,,,,,,
98,,,,,,,,,,
65,,,,,,,,,,
50,,,,,,,,,,
33,,,,,,,,,,
21,,,,,,,,,,
17,,,,,,,,,,
13,,,,,,,,,,
15,,,,,,,,,,
33,,,,,,,,,,
44,,,,,,,,,,
66,,,,,,,,,,
118,,,,,,,,,,
202,,,,,,,,,,
175,,,,,,,,,,
145,,,,,,,,,,
104,,,,,,,,,,
75,,,,,,,,,,
45,,,,,,,,,,
31,,,,,,,,,,
22,,,,,,,,,,
11,,,,,,,,,,
22,,,,,,,,,,
28,,,,,,,,,,
54,,,,,,,,,,
84,,,,,,,,,,
137,,,,,,,,,,
236,,,,,,,,,,
180,,,,,,,,,,
134,,,,,,,,,,
113,,,,,,,,,,
100,,,,,,,,,,
64,,,,,,,,,,
38,,,,,,,,,,
33,,,,,,,,,,
20,,,,,,,,,,
18,,,,,,,,,,
36,,,,,,,,,,
58,,,,,,,,,,
86,,,,,,,,,,
156,,,,,,,,,,
267,,,,,,,,,,
220,,,,,,,,,,
184,,,,,,,,,,
144,,,,,,,,,,
93,,,,,,,,,,
56,,,,,,,,,,
35,,,,,,,,,,
29,,,,,,,,,,
26,,,,,,,,,,
29,,,,,,,,,,
44,,,,,,,,,,
61,,,,,,,,,,
114,,,,,,,,,,
189,,,,,,,,,,
327,,,,,,,,,,
278,,,,,,,,,,
234,,,,,,,,,,
195,,,,,,,,,,
137,,,,,,,,,,
86,,,,,,,,,,
55,,,,,,,,,,
37,,,,,,,,,,
25,,,,,,,,,,
34,,,,,,,,,,
67,,,,,,,,,,
99,,,,,,,,,,
171,,,,,,,,,,
250,,,,,,,,,,
346,,,,,,,,,,
275,,,,,,,,,,
241,,,,,,,,,,
187,,,,,,,,,,
123,,,,,,,,,,
86,,,,,,,,,,
67,,,,,,,,,,
44,,,,,,,,,,
39,,,,,,,,,,
49,,,,,,,,,,
68,,,,,,,,,,
119,,,,,,,,,,
176,,,,,,,,,,
293,,,,,,,,,,
357,,,,,,,,,,
289,,,,,,,,,,
231,,,,,,,,,,
160,,,,,,,,,,
124,,,,,,,,,,
87,,,,,,,,,,
52,,,,,,,,,,
30,,,,,,,,,,
23,,,,,,,,,,
25,,,,,,,,,,
46,,,,,,,,,,
94,,,,,,,,,,
156,,,,,,,,,,
263,,,,,,,,,,
466,,,,,,,,,,
393,,,,,,,,,,
313,,,,,,,,,,
237,,,,,,,,,,
171,,,,,,,,,,
142,,,,,,,,,,
99,,,,,,,,,,
62,,,,,,,,,,
47,,,,,,,,,,
57,,,,,,,,,,
90,,,,,,,,,,
146,,,,,,,,,,
244,,,,,,,,,,
356,,,,,,,,,,
507,,,,,,,,,,
445,,,,,,,,,,
392,,,,,,,,,,
276,,,,,,,,,,
195,,,,,,,,,,
133,,,,,,,,,,
102,,,,,,,,,,
84,,,,,,,,,,
86,,,,,,,,,,
116,,,,,,,,,,
147,,,,,,,,,,
238,,,,,,,,,,
332,,,,,,,,,,
465,,,,,,,,,,
612,,,,,,,,,,
552,,,,,,,,,,
483,,,,,,,,,,
413,,,,,,,,,,
307,,,,,,,,,,
212,,,,,,,,,,
161,,,,,,,,,,
117,,,,,,,,,,
107,,,,,,,,,,
141,,,,,,,,,,
198,,,,,,,,,,
285,,,,,,,,,,
400,,,,,,,,,,
540,,,,,,,,,,
739,,,,,,,,,,
632,,,,,,,,,,
575,,,,,,,,,,
478,,,,,,,,,,
402,,,,,,,,,,
299,,,,,,,,,,
241,,,,,,,,,,
176,,,,,,,,,,
146,,,,,,,,,,
193,,,,,,,,,,
267,,,,,,,,,,
383,,,,,,,,,,
505,,,,,,,,,,
658,,,,,,,,,,
906,,,,,,,,,,
810,,,,,,,,,,
722,,,,,,,,,,
634,,,,,,,,,,
530,,,,,,,,,,
418,,,,,,,,,,
338,,,,,,,,,,
265,,,,,,,,,,
271,,,,,,,,,,
316,,,,,,,,,,
397,,,,,,,,,,
534,,,,,,,,,,
678,,,,,,,,,,
862,,,,,,,,,,
959,,,,,,,,,,
874,,,,,,,,,,
722,,,,,,,,,,
631,,,,,,,,,,
536,,,,,,,,,,
438,,,,,,,,,,
363,,,,,,,,,,
323,,,,,,,,,,
334,,,,,,,,,,
364,,,,,,,,,,
459,,,,,,,,,,
599,,,,,,,,,,
735,,,,,,,,,,
903,,,,,,,,,,
425,,,,,,,,,,
670,,,,,,,,,,
873,,,,,,,,,,
1085,,,,,,,,,,
1237,,,,,,,,,,
1372,,,,,,,,,,
1378,,,,,,,,,,
1256,,,,,,,,,,
1091,,,,,,,,,,
840,,,,,,,,,,
599,,,,,,,,,,
372,,,,,,,,,,
223,,,,,,,,,,
127,,,,,,,,,,
390,,,,,,,,,,
597,,,,,,,,,,
805,,,,,,,,,,
1009,,,,,,,,,,
1140,,,,,,,,,,
1243,,,,,,,,,,
1274,,,,,,,,,,
1115,,,,,,,,,,
940,,,,,,,,,,
681,,,,,,,,,,
444,,,,,,,,,,
247,,,,,,,,,,
124,,,,,,,,,,
69,,,,,,,,,,
326,,,,,,,,,,
534,,,,,,,,,,
693,,,,,,,,,,
859,,,,,,,,,,
984,,,,,,,,,,
1091,,,,,,,,,,
1116,,,,,,,,,,
991,,,,,,,,,,
815,,,,,,,,,,
558,,,,,,,,,,
345,,,,,,,,,,
180,,,,,,,,,,
83,,,,,,,,,,
58,,,,,,,,,,
261,,,,,,,,,,
471,,,,,,,,,,
607,,,,,,,,,,
708,,,,,,,,,,
839,,,,,,,,,,
935,,,,,,,,,,
965,,,,,,,,,,
877,,,,,,,,,,
706,,,,,,,,,,
466,,,,,,,,,,
276,,,,,,,,,,
139,,,,,,,,,,
80,,,,,,,,,,
45,,,,,,,,,,
231,,,,,,,,,,
405,,,,,,,,,,
524,,,,,,,,,,
652,,,,,,,,,,
707,,,,,,,,,,
831,,,,,,,,,,
880,,,,,,,,,,
794,,,,,,,,,,
608,,,,,,,,,,
434,,,,,,,,,,
261,,,,,,,,,,
130,,,,,,,,,,
76,,,,,,,,,,
45,,,,,,,,,,
220,,,,,,,,,,
390,,,,,,,,,,
531,,,,,,,,,,
622,,,,,,,,,,
670,,,,,,,,,,
770,,,,,,,,,,
831,,,,,,,,,,
768,,,,,,,,,,
609,,,,,,,,,,
439,,,,,,,,,,
272,,,,,,,,,,
127,,,,,,,,,,
65,,,,,,,,,,
47,,,,,,,,,,
225,,,,,,,,,,
389,,,,,,,,,,
530,,,,,,,,,,
638,,,,,,,,,,
693,,,,,,,,,,
778,,,,,,,,,,
829,,,,,,,,,,
763,,,,,,,,,,
634,,,,,,,,,,
458,,,,,,,,,,
271,,,,,,,,,,
141,,,,,,,,,,
81,,,,,,,,,,
43,,,,,,,,,,
240,,,,,,,,,,
416,,,,,,,,,,
541,,,,,,,,,,
624,,,,,,,,,,
711,,,,,,,,,,
783,,,,,,,,,,
812,,,,,,,,,,
756,,,,,,,,,,
599,,,,,,,,,,
429,,,,,,,,,,
257,,,,,,,,,,
150,,,,,,,,,,
71,,,,,,,,,,
45,,,,,,,,,,
238,,,,,,,,,,
407,,,,,,,,,,
518,,,,,,,,,,
612,,,,,,,,,,
702,,,,,,,,,,
785,,,,,,,,,,
813,,,,,,,,,,
714,,,,,,,,,,
565,,,,,,,,,,
376,,,,,,,,,,
228,,,,,,,,,,
123,,,,,,,,,,
58,,,,,,,,,,
30,,,,,,,,,,
250,,,,,,,,,,
384,,,,,,,,,,
495,,,,,,,,,,
568,,,,,,,,,,
639,,,,,,,,,,
703,,,,,,,,,,
736,,,,,,,,,,
633,,,,,,,,,,
484,,,,,,,,,,
333,,,,,,,,,,
196,,,,,,,,,,
99,,,,,,,,,,
46,,,,,,,,,,
29,,,,,,,,,,
240,,,,,,,,,,
368,,,,,,,,,,
454,,,,,,,,,,
528,,,,,,,,,,
594,,,,,,,,,,
657,,,,,,,,,,
653,,,,,,,,,,
558,,,,,,,,,,
416,,,,,,,,,,
258,,,,,,,,,,
158,,,,,,,,,,
87,,,,,,,,,,
39,,,,,,,,,,
30,,,,,,,,,,
232,,,,,,,,,,
347,,,,,,,,,,
406,,,,,,,,,,
453,,,,,,,,,,
494,,,,,,,,,,
510,,,,,,,,,,
521,,,,,,,,,,
450,,,,,,,,,,
331,,,,,,,,,,
203,,,,,,,,,,
125,,,,,,,,,,
74,,,,,,,,,,
49,,,,,,,,,,
33,,,,,,,,,,
224,,,,,,,,,,
313,,,,,,,,,,
361,,,,,,,,,,
402,,,,,,,,,,
435,,,,,,,,,,
416,,,,,,,,,,
431,,,,,,,,,,
362,,,,,,,,,,
275,,,,,,,,,,
169,,,,,,,,,,
121,,,,,,,,,,
85,,,,,,,,,,
60,,,,,,,,,,
32,,,,,,,,,,
205,,,,,,,,,,
252,,,,,,,,,,
316,,,,,,,,,,
334,,,,,,,,,,
352,,,,,,,,,,
340,,,,,,,,,,
329,,,,,,,,,,
275,,,,,,,,,,
205,,,,,,,,,,
130,,,,,,,,,,
91,,,,,,,,,,
78,,,,,,,,,,
60,,,,,,,,,,
33,,,,,,,,,,
246,,,,,,,,,,
183,,,,,,,,,,
141,,,,,,,,,,
100,,,,,,,,,,
86,,,,,,,,,,
70,,,,,,,,,,
47,,,,,,,,,,
34,,,,,,,,,,
30,,,,,,,,,,
28,,,,,,,,,,
47,,,,,,,,,,
71,,,,,,,,,,
109,,,,,,,,,,
155,,,,,,,,,,
244,,,,,,,,,,
207,,,,,,,,,,
169,,,,,,,,,,
129,,,,,,,,,,
97,,,,,,,,,,
79,,,,,,,,,,
55,,,,,,,,,,
41,,,,,,,,,,
24,,,,,,,,,,
26,,,,,,,,,,
34,,,,,,,,,,
54,,,,,,,,,,
87,,,,,,,,,,
127,,,,,,,,,,
217,,,,,,,,,,
188,,,,,,,,,,
161,,,,,,,,,,
126,,,,,,,,,,
100,,,,,,,,,,
77,,,,,,,,,,
64,,,,,,,,,,
37,,,,,,,,,,
33,,,,,,,,,,
36,,,,,,,,,,
41,,,,,,,,,,
45,,,,,,,,,,
73,,,,,,,,,,
100,,,,,,,,,,
227,,,,,,,,,,
181,,,,,,,,,,
158,,,,,,,,,,
142,,,,,,,,,,
114,,,,,,,,,,
89,,,,,,,,,,
56,,,,,,,,,,
32,,,,,,,,,,
30,,,,,,,,,,
30,,,,,,,,,,
45,,,,,,,,,,
61,,,,,,,,,,
92,,,,,,,,,,
130,,,,,,,,,,
228,,,,,,,,,,
188,,,,,,,,,,
161,,,,,,,,,,
136,,,,,,,,,,
93,,,,,,,,,,
75,,,,,,,,,,
54,,,,,,,,,,
36,,,,,,,,,,
34,,,,,,,,,,
36,,,,,,,,,,
51,,,,,,,,,,
70,,,,,,,,,,
100,,,,,,,,,,
128,,,,,,,,,,
194,,,,,,,,,,
162,,,,,,,,,,
148,,,,,,,,,,
111,,,,,,,,,,
89,,,,,,,,,,
68,,,,,,,,,,
52,,,,,,,,,,
43,,,,,,,,,,
38,,,,,,,,,,
24,,,,,,,,,,
33,,,,,,,,,,
50,,,,,,,,,,
87,,,,,,,,,,
120,,,,,,,,,,
193,,,,,,,,,,
143,,,,,,,,,,
119,,,,,,,,,,
102,,,,,,,,,,
71,,,,,,,,,,
62,,,,,,,,,,
42,,,,,,,,,,
29,,,,,,,,,,
24,,,,,,,,,,
23,,,,,,,,,,
30,,,,,,,,,,
46,,,,,,,,,,
78,,,,,,,,,,
121,,,,,,,,,,
284,,,,,,,,,,
235,,,,,,,,,,
207,,,,,,,,,,
177,,,,,,,,,,
140,,,,,,,,,,
112,,,,,,,,,,
73,,,,,,,,,,
44,,,,,,,,,,
46,,,,,,,,,,
63,,,,,,,,,,
84,,,,,,,,,,
100,,,,,,,,,,
136,,,,,,,,,,
169,,,,,,,,,,
302,,,,,,,,,,
269,,,,,,,,,,
251,,,,,,,,,,
223,,,,,,,,,,
162,,,,,,,,,,
135,,,,,,,,,,
111,,,,,,,,,,
104,,,,,,,,,,
91,,,,,,,,,,
104,,,,,,,,,,
132,,,,,,,,,,
165,,,,,,,,,,
207,,,,,,,,,,
223,,,,,,,,,,
308,,,,,,,,,,
283,,,,,,,,,,
275,,,,,,,,,,
226,,,,,,,,,,
187,,,,,,,,,,
155,,,,,,,,,,
136,,,,,,,,,,
108,,,,,,,,,,
91,,,,,,,,,,
108,,,,,,,,,,
144,,,,,,,,,,
166,,,,,,,,,,
195,,,,,,,,,,
245,,,,,,,,,,
388,,,,,,,,,,
375,,,,,,,,,,
355,,,,,,,,,,
342,,,,,,,,,,
310,,,,,,,,,,
263,,,,,,,,,,
224,,,,,,,,,,
171,,,,,,,,,,
152,,,,,,,,,,
159,,,,,,,,,,
186,,,,,,,,,,
184,,,,,,,,,,
216,,,,,,,,,,
283,,,,,,,,,,
514,,,,,,,,,,
487,,,,,,,,,,
462,,,,,,,,,,
435,,,,,,,,,,
409,,,,,,,,,,
399,,,,,,,,,,
338,,,,,,,,,,
324,,,,,,,,,,
327,,,,,,,,,,
305,,,,,,,,,,
298,,,,,,,,,,
340,,,,,,,,,,
388,,,,,,,,,,
397,,,,,,,,,,
610,,,,,,,,,,
611,,,,,,,,,,
587,,,,,,,,,,
570,,,,,,,,,,
551,,,,,,,,,,
523,,,,,,,,,,
514,,,,,,,,,,
497,,,,,,,,,,
520,,,,,,,,,,
525,,,,,,,,,,
478,,,,,,,,,,
475,,,,,,,,,,
497,,,,,,,,,,
502,,,,,,,,,,
796,,,,,,,,,,
768,,,,,,,,,,
729,,,,,,,,,,
704,,,,,,,,,,
658,,,,,,,,,,
614,,,,,,,,,,
570,,,,,,,,,,
535,,,,,,,,,,
515,,,,,,,,,,
540,,,,,,,,,,
586,,,,,,,,,,
614,,,,,,,,,,
678,,,,,,,,,,
800,,,,,,,,,,
208,,,,,,,,,,
224,,,,,,,,,,
187,,,,,,,,,,
168,,,,,,,,,,
140,,,,,,,,,,
115,,,,,,,,,,
93,,,,,,,,,,
48,,,,,,,,,,
34,,,,,,,,,,
20,,,,,,,,,,
26,,,,,,,,,,
33,,,,,,,,,,
63,,,,,,,,,,
108,,,,,,,,,,
161,,,,,,,,,,
175,,,,,,,,,,
152,,,,,,,,,,
118,,,,,,,,,,
97,,,,,,,,,,
78,,,,,,,,,,
67,,,,,,,,,,
41,,,,,,,,,,
29,,,,,,,,,,
23,,,,,,,,,,
23,,,,,,,,,,
37,,,,,,,,,,
58,,,,,,,,,,
111,,,,,,,,,,
199,,,,,,,,,,
173,,,,,,,,,,
147,,,,,,,,,,
118,,,,,,,,,,
89,,,,,,,,,,
76,,,,,,,,,,
65,,,,,,,,,,
38,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
30,,,,,,,,,,
44,,,,,,,,,,
86,,,,,,,,,,
144,,,,,,,,,,
229,,,,,,,,,,
201,,,,,,,,,,
159,,,,,,,,,,
157,,,,,,,,,,
99,,,,,,,,,,
74,,,,,,,,,,
50,,,,,,,,,,
50,,,,,,,,,,
34,,,,,,,,,,
37,,,,,,,,,,
53,,,,,,,,,,
60,,,,,,,,,,
121,,,,,,,,,,
187,,,,,,,,,,
275,,,,,,,,,,
256,,,,,,,,,,
196,,,,,,,,,,
175,,,,,,,,,,
102,,,,,,,,,,
79,,,,,,,,,,
82,,,,,,,,,,
57,,,,,,,,,,
56,,,,,,,,,,
47,,,,,,,,,,
65,,,,,,,,,,
83,,,,,,,,,,
148,,,,,,,,,,
203,,,,,,,,,,
292,,,,,,,,,,
258,,,,,,,,,,
216,,,,,,,,,,
159,,,,,,,,,,
136,,,,,,,,,,
91,,,,,,,,,,
88,,,,,,,,,,
60,,,,,,,,,,
54,,,,,,,,,,
44,,,,,,,,,,
67,,,,,,,,,,
92,,,,,,,,,,
148,,,,,,,,,,
219,,,,,,,,,,
335,,,,,,,,,,
287,,,,,,,,,,
232,,,,,,,,,,
209,,,,,,,,,,
144,,,,,,,,,,
91,,,,,,,,,,
102,,,,,,,,,,
58,,,,,,,,,,
56,,,,,,,,,,
53,,,,,,,,,,
78,,,,,,,,,,
115,,,,,,,,,,
176,,,,,,,,,,
256,,,,,,,,,,
377,,,,,,,,,,
346,,,,,,,,,,
324,,,,,,,,,,
263,,,,,,,,,,
211,,,,,,,,,,
130,,,,,,,,,,
108,,,,,,,,,,
77,,,,,,,,,,
63,,,,,,,,,,
78,,,,,,,,,,
93,,,,,,,,,,
133,,,,,,,,,,
231,,,,,,,,,,
301,,,,,,,,,,
395,,,,,,,,,,
357,,,,,,,,,,
272,,,,,,,,,,
242,,,,,,,,,,
216,,,,,,,,,,
148,,,,,,,,,,
136,,,,,,,,,,
114,,,,,,,,,,
80,,,,,,,,,,
105,,,,,,,,,,
141,,,,,,,,,,
181,,,,,,,,,,
244,,,,,,,,,,
350,,,,,,,,,,
489,,,,,,,,,,
434,,,,,,,,,,
372,,,,,,,,,,
325,,,,,,,,,,
293,,,,,,,,,,
214,,,,,,,,,,
182,,,,,,,,,,
144,,,,,,,,,,
114,,,,,,,,,,
125,,,,,,,,,,
157,,,,,,,,,,
247,,,,,,,,,,
299,,,,,,,,,,
412,,,,,,,,,,
565,,,,,,,,,,
564,,,,,,,,,,
479,,,,,,,,,,
420,,,,,,,,,,
333,,,,,,,,,,
267,,,,,,,,,,
241,,,,,,,,,,
190,,,,,,,,,,
175,,,,,,,,,,
165,,,,,,,,,,
240,,,,,,,,,,
300,,,,,,,,,,
387,,,,,,,,,,
518,,,,,,,,,,
680,,,,,,,,,,
660,,,,,,,,,,
589,,,,,,,,,,
528,,,,,,,,,,
425,,,,,,,,,,
323,,,,,,,,,,
289,,,,,,,,,,
259,,,,,,,,,,
244,,,,,,,,,,
261,,,,,,,,,,
316,,,,,,,,,,
424,,,,,,,,,,
536,,,,,,,,,,
671,,,,,,,,,,
828,,,,,,,,,,
789,,,,,,,,,,
741,,,,,,,,,,
621,,,,,,,,,,
529,,,,,,,,,,
434,,,,,,,,,,
356,,,,,,,,,,
295,,,,,,,,,,
310,,,,,,,,,,
321,,,,,,,,,,
389,,,,,,,,,,
524,,,,,,,,,,
589,,,,,,,,,,
747,,,,,,,,,,
1179,,,,,,,,,,
1132,,,,,,,,,,
1080,,,,,,,,,,
956,,,,,,,,,,
828,,,,,,,,,,
683,,,,,,,,,,
637,,,,,,,,,,
568,,,,,,,,,,
589,,,,,,,,,,
648,,,,,,,,,,
740,,,,,,,,,,
914,,,,,,,,,,
1066,,,,,,,,,,
1206,,,,,,,,,,
298,,,,,,,,,,
347,,,,,,,,,,
351,,,,,,,,,,
377,,,,,,,,,,
342,,,,,,,,,,
318,,,,,,,,,,
265,,,,,,,,,,
163,,,,,,,,,,
89,,,,,,,,,,
33,,,,,,,,,,
