Batch Size, 1
Num Batches, 2552
kwin1_out,kwin2_out,kwinl_out,activations,sp_rows,sp_cols,mul_min,mul_max,mul_avg,mul_med,mul_std
52,,,,,,,,,,
369,,,,,,,,,,
589,,,,,,,,,,
782,,,,,,,,,,
956,,,,,,,,,,
1080,,,,,,,,,,
1204,,,,,,,,,,
1198,,,,,,,,,,
1108,,,,,,,,,,
937,,,,,,,,,,
713,,,,,,,,,,
502,,,,,,,,,,
294,,,,,,,,,,
168,,,,,,,,,,
92,,,,,,,,,,
352,,,,,,,,,,
539,,,,,,,,,,
735,,,,,,,,,,
910,,,,,,,,,,
1002,,,,,,,,,,
1077,,,,,,,,,,
1117,,,,,,,,,,
963,,,,,,,,,,
794,,,,,,,,,,
561,,,,,,,,,,
351,,,,,,,,,,
192,,,,,,,,,,
96,,,,,,,,,,
48,,,,,,,,,,
289,,,,,,,,,,
472,,,,,,,,,,
620,,,,,,,,,,
753,,,,,,,,,,
856,,,,,,,,,,
943,,,,,,,,,,
972,,,,,,,,,,
859,,,,,,,,,,
682,,,,,,,,,,
467,,,,,,,,,,
268,,,,,,,,,,
132,,,,,,,,,,
61,,,,,,,,,,
39,,,,,,,,,,
230,,,,,,,,,,
407,,,,,,,,,,
527,,,,,,,,,,
600,,,,,,,,,,
692,,,,,,,,,,
780,,,,,,,,,,
807,,,,,,,,,,
727,,,,,,,,,,
564,,,,,,,,,,
376,,,,,,,,,,
216,,,,,,,,,,
92,,,,,,,,,,
58,,,,,,,,,,
31,,,,,,,,,,
189,,,,,,,,,,
348,,,,,,,,,,
459,,,,,,,,,,
536,,,,,,,,,,
584,,,,,,,,,,
681,,,,,,,,,,
739,,,,,,,,,,
650,,,,,,,,,,
515,,,,,,,,,,
345,,,,,,,,,,
203,,,,,,,,,,
105,,,,,,,,,,
58,,,,,,,,,,
29,,,,,,,,,,
180,,,,,,,,,,
331,,,,,,,,,,
454,,,,,,,,,,
521,,,,,,,,,,
568,,,,,,,,,,
671,,,,,,,,,,
713,,,,,,,,,,
652,,,,,,,,,,
511,,,,,,,,,,
369,,,,,,,,,,
213,,,,,,,,,,
110,,,,,,,,,,
49,,,,,,,,,,
35,,,,,,,,,,
193,,,,,,,,,,
343,,,,,,,,,,
452,,,,,,,,,,
546,,,,,,,,,,
591,,,,,,,,,,
661,,,,,,,,,,
704,,,,,,,,,,
649,,,,,,,,,,
536,,,,,,,,,,
377,,,,,,,,,,
222,,,,,,,,,,
106,,,,,,,,,,
56,,,,,,,,,,
33,,,,,,,,,,
203,,,,,,,,,,
345,,,,,,,,,,
447,,,,,,,,,,
517,,,,,,,,,,
608,,,,,,,,,,
655,,,,,,,,,,
691,,,,,,,,,,
621,,,,,,,,,,
487,,,,,,,,,,
347,,,,,,,,,,
201,,,,,,,,,,
109,,,,,,,,,,
56,,,,,,,,,,
30,,,,,,,,,,
203,,,,,,,,,,
341,,,,,,,,,,
438,,,,,,,,,,
505,,,,,,,,,,
579,,,,,,,,,,
643,,,,,,,,,,
679,,,,,,,,,,
593,,,,,,,,,,
458,,,,,,,,,,
281,,,,,,,,,,
165,,,,,,,,,,
93,,,,,,,,,,
44,,,,,,,,,,
22,,,,,,,,,,
205,,,,,,,,,,
329,,,,,,,,,,
394,,,,,,,,,,
455,,,,,,,,,,
521,,,,,,,,,,
564,,,,,,,,,,
587,,,,,,,,,,
513,,,,,,,,,,
386,,,,,,,,,,
247,,,,,,,,,,
142,,,,,,,,,,
64,,,,,,,,,,
32,,,,,,,,,,
20,,,,,,,,,,
205,,,,,,,,,,
299,,,,,,,,,,
376,,,,,,,,,,
424,,,,,,,,,,
460,,,,,,,,,,
516,,,,,,,,,,
515,,,,,,,,,,
447,,,,,,,,,,
312,,,,,,,,,,
195,,,,,,,,,,
111,,,,,,,,,,
62,,,,,,,,,,
25,,,,,,,,,,
23,,,,,,,,,,
187,,,,,,,,,,
287,,,,,,,,,,
340,,,,,,,,,,
344,,,,,,,,,,
394,,,,,,,,,,
396,,,,,,,,,,
412,,,,,,,,,,
349,,,,,,,,,,
245,,,,,,,,,,
151,,,,,,,,,,
87,,,,,,,,,,
61,,,,,,,,,,
38,,,,,,,,,,
22,,,,,,,,,,
190,,,,,,,,,,
249,,,,,,,,,,
284,,,,,,,,,,
297,,,,,,,,,,
339,,,,,,,,,,
333,,,,,,,,,,
330,,,,,,,,,,
286,,,,,,,,,,
206,,,,,,,,,,
123,,,,,,,,,,
92,,,,,,,,,,
72,,,,,,,,,,
44,,,,,,,,,,
24,,,,,,,,,,
171,,,,,,,,,,
198,,,,,,,,,,
244,,,,,,,,,,
262,,,,,,,,,,
279,,,,,,,,,,
258,,,,,,,,,,
257,,,,,,,,,,
214,,,,,,,,,,
162,,,,,,,,,,
105,,,,,,,,,,
76,,,,,,,,,,
65,,,,,,,,,,
44,,,,,,,,,,
22,,,,,,,,,,
329,,,,,,,,,,
266,,,,,,,,,,
193,,,,,,,,,,
148,,,,,,,,,,
123,,,,,,,,,,
100,,,,,,,,,,
78,,,,,,,,,,
46,,,,,,,,,,
42,,,,,,,,,,
41,,,,,,,,,,
66,,,,,,,,,,
96,,,,,,,,,,
140,,,,,,,,,,
207,,,,,,,,,,
328,,,,,,,,,,
284,,,,,,,,,,
242,,,,,,,,,,
196,,,,,,,,,,
156,,,,,,,,,,
136,,,,,,,,,,
91,,,,,,,,,,
77,,,,,,,,,,
56,,,,,,,,,,
48,,,,,,,,,,
52,,,,,,,,,,
78,,,,,,,,,,
111,,,,,,,,,,
160,,,,,,,,,,
300,,,,,,,,,,
255,,,,,,,,,,
233,,,,,,,,,,
196,,,,,,,,,,
169,,,,,,,,,,
144,,,,,,,,,,
105,,,,,,,,,,
79,,,,,,,,,,
52,,,,,,,,,,
55,,,,,,,,,,
59,,,,,,,,,,
69,,,,,,,,,,
97,,,,,,,,,,
141,,,,,,,,,,
309,,,,,,,,,,
256,,,,,,,,,,
236,,,,,,,,,,
208,,,,,,,,,,
174,,,,,,,,,,
150,,,,,,,,,,
105,,,,,,,,,,
65,,,,,,,,,,
55,,,,,,,,,,
54,,,,,,,,,,
68,,,,,,,,,,
92,,,,,,,,,,
132,,,,,,,,,,
166,,,,,,,,,,
294,,,,,,,,,,
258,,,,,,,,,,
250,,,,,,,,,,
194,,,,,,,,,,
146,,,,,,,,,,
130,,,,,,,,,,
84,,,,,,,,,,
55,,,,,,,,,,
55,,,,,,,,,,
55,,,,,,,,,,
72,,,,,,,,,,
86,,,,,,,,,,
127,,,,,,,,,,
165,,,,,,,,,,
248,,,,,,,,,,
227,,,,,,,,,,
204,,,,,,,,,,
147,,,,,,,,,,
118,,,,,,,,,,
114,,,,,,,,,,
99,,,,,,,,,,
76,,,,,,,,,,
64,,,,,,,,,,
42,,,,,,,,,,
43,,,,,,,,,,
66,,,,,,,,,,
101,,,,,,,,,,
151,,,,,,,,,,
252,,,,,,,,,,
192,,,,,,,,,,
169,,,,,,,,,,
156,,,,,,,,,,
107,,,,,,,,,,
98,,,,,,,,,,
83,,,,,,,,,,
55,,,,,,,,,,
42,,,,,,,,,,
35,,,,,,,,,,
45,,,,,,,,,,
67,,,,,,,,,,
114,,,,,,,,,,
150,,,,,,,,,,
361,,,,,,,,,,
298,,,,,,,,,,
294,,,,,,,,,,
241,,,,,,,,,,
201,,,,,,,,,,
171,,,,,,,,,,
129,,,,,,,,,,
84,,,,,,,,,,
83,,,,,,,,,,
92,,,,,,,,,,
107,,,,,,,,,,
147,,,,,,,,,,
186,,,,,,,,,,
216,,,,,,,,,,
395,,,,,,,,,,
374,,,,,,,,,,
336,,,,,,,,,,
304,,,,,,,,,,
244,,,,,,,,,,
203,,,,,,,,,,
158,,,,,,,,,,
153,,,,,,,,,,
137,,,,,,,,,,
141,,,,,,,,,,
170,,,,,,,,,,
206,,,,,,,,,,
255,,,,,,,,,,
286,,,,,,,,,,
404,,,,,,,,,,
371,,,,,,,,,,
365,,,,,,,,,,
319,,,,,,,,,,
270,,,,,,,,,,
223,,,,,,,,,,
209,,,,,,,,,,
156,,,,,,,,,,
137,,,,,,,,,,
142,,,,,,,,,,
185,,,,,,,,,,
214,,,,,,,,,,
245,,,,,,,,,,
311,,,,,,,,,,
473,,,,,,,,,,
480,,,,,,,,,,
479,,,,,,,,,,
457,,,,,,,,,,
423,,,,,,,,,,
353,,,,,,,,,,
322,,,,,,,,,,
247,,,,,,,,,,
213,,,,,,,,,,
205,,,,,,,,,,
233,,,,,,,,,,
235,,,,,,,,,,
282,,,,,,,,,,
340,,,,,,,,,,
621,,,,,,,,,,
597,,,,,,,,,,
572,,,,,,,,,,
538,,,,,,,,,,
521,,,,,,,,,,
518,,,,,,,,,,
458,,,,,,,,,,
429,,,,,,,,,,
429,,,,,,,,,,
395,,,,,,,,,,
373,,,,,,,,,,
415,,,,,,,,,,
450,,,,,,,,,,
471,,,,,,,,,,
732,,,,,,,,,,
722,,,,,,,,,,
704,,,,,,,,,,
708,,,,,,,,,,
696,,,,,,,,,,
673,,,,,,,,,,
644,,,,,,,,,,
624,,,,,,,,,,
657,,,,,,,,,,
657,,,,,,,,,,
603,,,,,,,,,,
582,,,,,,,,,,
586,,,,,,,,,,
608,,,,,,,,,,
952,,,,,,,,,,
932,,,,,,,,,,
908,,,,,,,,,,
880,,,,,,,,,,
813,,,,,,,,,,
753,,,,,,,,,,
716,,,,,,,,,,
672,,,,,,,,,,
658,,,,,,,,,,
662,,,,,,,,,,
705,,,,,,,,,,
753,,,,,,,,,,
822,,,,,,,,,,
914,,,,,,,,,,
362,,,,,,,,,,
371,,,,,,,,,,
359,,,,,,,,,,
336,,,,,,,,,,
302,,,,,,,,,,
258,,,,,,,,,,
215,,,,,,,,,,
140,,,,,,,,,,
98,,,,,,,,,,
72,,,,,,,,,,
64,,,,,,,,,,
87,,,,,,,,,,
124,,,,,,,,,,
191,,,,,,,,,,
280,,,,,,,,,,
324,,,,,,,,,,
299,,,,,,,,,,
272,,,,,,,,,,
238,,,,,,,,,,
217,,,,,,,,,,
202,,,,,,,,,,
123,,,,,,,,,,
105,,,,,,,,,,
62,,,,,,,,,,
67,,,,,,,,,,
82,,,,,,,,,,
110,,,,,,,,,,
151,,,,,,,,,,
294,,,,,,,,,,
305,,,,,,,,,,
288,,,,,,,,,,
210,,,,,,,,,,
224,,,,,,,,,,
195,,,,,,,,,,
170,,,,,,,,,,
106,,,,,,,,,,
81,,,,,,,,,,
72,,,,,,,,,,
75,,,,,,,,,,
85,,,,,,,,,,
136,,,,,,,,,,
204,,,,,,,,,,
315,,,,,,,,,,
327,,,,,,,,,,
266,,,,,,,,,,
249,,,,,,,,,,
206,,,,,,,,,,
178,,,,,,,,,,
166,,,,,,,,,,
130,,,,,,,,,,
92,,,,,,,,,,
85,,,,,,,,,,
99,,,,,,,,,,
125,,,,,,,,,,
171,,,,,,,,,,
244,,,,,,,,,,
355,,,,,,,,,,
353,,,,,,,,,,
308,,,,,,,,,,
270,,,,,,,,,,
202,,,,,,,,,,
177,,,,,,,,,,
174,,,,,,,,,,
133,,,,,,,,,,
116,,,,,,,,,,
95,,,,,,,,,,
105,,,,,,,,,,
143,,,,,,,,,,
191,,,,,,,,,,
249,,,,,,,,,,
354,,,,,,,,,,
365,,,,,,,,,,
308,,,,,,,,,,
274,,,,,,,,,,
235,,,,,,,,,,
185,,,,,,,,,,
179,,,,,,,,,,
128,,,,,,,,,,
111,,,,,,,,,,
90,,,,,,,,,,
101,,,,,,,,,,
131,,,,,,,,,,
187,,,,,,,,,,
264,,,,,,,,,,
387,,,,,,,,,,
363,,,,,,,,,,
348,,,,,,,,,,
298,,,,,,,,,,
248,,,,,,,,,,
185,,,,,,,,,,
189,,,,,,,,,,
128,,,,,,,,,,
110,,,,,,,,,,
106,,,,,,,,,,
121,,,,,,,,,,
190,,,,,,,,,,
228,,,,,,,,,,
311,,,,,,,,,,
457,,,,,,,,,,
440,,,,,,,,,,
438,,,,,,,,,,
371,,,,,,,,,,
326,,,,,,,,,,
263,,,,,,,,,,
234,,,,,,,,,,
173,,,,,,,,,,
153,,,,,,,,,,
137,,,,,,,,,,
158,,,,,,,,,,
210,,,,,,,,,,
273,,,,,,,,,,
362,,,,,,,,,,
439,,,,,,,,,,
438,,,,,,,,,,
393,,,,,,,,,,
330,,,,,,,,,,
330,,,,,,,,,,
259,,,,,,,,,,
257,,,,,,,,,,
207,,,,,,,,,,
173,,,,,,,,,,
181,,,,,,,,,,
204,,,,,,,,,,
241,,,,,,,,,,
307,,,,,,,,,,
395,,,,,,,,,,
498,,,,,,,,,,
519,,,,,,,,,,
453,,,,,,,,,,
431,,,,,,,,,,
429,,,,,,,,,,
356,,,,,,,,,,
311,,,,,,,,,,
226,,,,,,,,,,
227,,,,,,,,,,
215,,,,,,,,,,
233,,,,,,,,,,
290,,,,,,,,,,
337,,,,,,,,,,
434,,,,,,,,,,
606,,,,,,,,,,
610,,,,,,,,,,
540,,,,,,,,,,
505,,,,,,,,,,
463,,,,,,,,,,
391,,,,,,,,,,
360,,,,,,,,,,
314,,,,,,,,,,
281,,,,,,,,,,
276,,,,,,,,,,
303,,,,,,,,,,
317,,,,,,,,,,
386,,,,,,,,,,
506,,,,,,,,,,
671,,,,,,,,,,
680,,,,,,,,,,
648,,,,,,,,,,
597,,,,,,,,,,
535,,,,,,,,,,
458,,,,,,,,,,
405,,,,,,,,,,
382,,,,,,,,,,
395,,,,,,,,,,
396,,,,,,,,,,
416,,,,,,,,,,
497,,,,,,,,,,
582,,,,,,,,,,
615,,,,,,,,,,
770,,,,,,,,,,
741,,,,,,,,,,
730,,,,,,,,,,
648,,,,,,,,,,
601,,,,,,,,,,
520,,,,,,,,,,
476,,,,,,,,,,
422,,,,,,,,,,
430,,,,,,,,,,
435,,,,,,,,,,
449,,,,,,,,,,
542,,,,,,,,,,
563,,,,,,,,,,
652,,,,,,,,,,
1214,,,,,,,,,,
1168,,,,,,,,,,
1157,,,,,,,,,,
1077,,,,,,,,,,
988,,,,,,,,,,
840,,,,,,,,,,
800,,,,,,,,,,
754,,,,,,,,,,
768,,,,,,,,,,
830,,,,,,,,,,
880,,,,,,,,,,
989,,,,,,,,,,
1121,,,,,,,,,,
1227,,,,,,,,,,
188,,,,,,,,,,
208,,,,,,,,,,
187,,,,,,,,,,
198,,,,,,,,,,
153,,,,,,,,,,
136,,,,,,,,,,
99,,,,,,,,,,
59,,,,,,,,,,
31,,,,,,,,,,
9,,,,,,,,,,
8,,,,,,,,,,
18,,,,,,,,,,
33,,,,,,,,,,
69,,,,,,,,,,
220,,,,,,,,,,
207,,,,,,,,,,
218,,,,,,,,,,
196,,,,,,,,,,
184,,,,,,,,,,
154,,,,,,,,,,
119,,,,,,,,,,
69,,,,,,,,,,
34,,,,,,,,,,
15,,,,,,,,,,
6,,,,,,,,,,
14,,,,,,,,,,
41,,,,,,,,,,
73,,,,,,,,,,
264,,,,,,,,,,
245,,,,,,,,,,
221,,,,,,,,,,
190,,,,,,,,,,
184,,,,,,,,,,
156,,,,,,,,,,
126,,,,,,,,,,
72,,,,,,,,,,
39,,,,,,,,,,
19,,,,,,,,,,
12,,,,,,,,,,
21,,,,,,,,,,
46,,,,,,,,,,
92,,,,,,,,,,
294,,,,,,,,,,
268,,,,,,,,,,
235,,,,,,,,,,
205,,,,,,,,,,
188,,,,,,,,,,
161,,,,,,,,,,
126,,,,,,,,,,
73,,,,,,,,,,
38,,,,,,,,,,
20,,,,,,,,,,
18,,,,,,,,,,
34,,,,,,,,,,
54,,,,,,,,,,
107,,,,,,,,,,
321,,,,,,,,,,
301,,,,,,,,,,
274,,,,,,,,,,
242,,,,,,,,,,
174,,,,,,,,,,
160,,,,,,,,,,
152,,,,,,,,,,
81,,,,,,,,,,
45,,,,,,,,,,
22,,,,,,,,,,
17,,,,,,,,,,
40,,,,,,,,,,
64,,,,,,,,,,
125,,,,,,,,,,
324,,,,,,,,,,
299,,,,,,,,,,
301,,,,,,,,,,
253,,,,,,,,,,
187,,,,,,,,,,
155,,,,,,,,,,
142,,,,,,,,,,
93,,,,,,,,,,
50,,,,,,,,,,
25,,,,,,,,,,
20,,,,,,,,,,
39,,,,,,,,,,
70,,,,,,,,,,
136,,,,,,,,,,
372,,,,,,,,,,
324,,,,,,,,,,
325,,,,,,,,,,
264,,,,,,,,,,
209,,,,,,,,,,
180,,,,,,,,,,
159,,,,,,,,,,
87,,,,,,,,,,
56,,,,,,,,,,
32,,,,,,,,,,
21,,,,,,,,,,
43,,,,,,,,,,
76,,,,,,,,,,
145,,,,,,,,,,
417,,,,,,,,,,
383,,,,,,,,,,
361,,,,,,,,,,
326,,,,,,,,,,
248,,,,,,,,,,
215,,,,,,,,,,
179,,,,,,,,,,
124,,,,,,,,,,
72,,,,,,,,,,
33,,,,,,,,,,
30,,,,,,,,,,
52,,,,,,,,,,
99,,,,,,,,,,
170,,,,,,,,,,
445,,,,,,,,,,
424,,,,,,,,,,
399,,,,,,,,,,
356,,,,,,,,,,
307,,,,,,,,,,
226,,,,,,,,,,
204,,,,,,,,,,
129,,,,,,,,,,
67,,,,,,,,,,
42,,,,,,,,,,
41,,,,,,,,,,
63,,,,,,,,,,
129,,,,,,,,,,
229,,,,,,,,,,
518,,,,,,,,,,
497,,,,,,,,,,
504,,,,,,,,,,
471,,,,,,,,,,
401,,,,,,,,,,
319,,,,,,,,,,
260,,,,,,,,,,
167,,,,,,,,,,
91,,,,,,,,,,
61,,,,,,,,,,
64,,,,,,,,,,
100,,,,,,,,,,
181,,,,,,,,,,
300,,,,,,,,,,
631,,,,,,,,,,
600,,,,,,,,,,
554,,,,,,,,,,
532,,,,,,,,,,
445,,,,,,,,,,
369,,,,,,,,,,
307,,,,,,,,,,
202,,,,,,,,,,
129,,,,,,,,,,
86,,,,,,,,,,
114,,,,,,,,,,
167,,,,,,,,,,
268,,,,,,,,,,
389,,,,,,,,,,
773,,,,,,,,,,
731,,,,,,,,,,
706,,,,,,,,,,
643,,,,,,,,,,
550,,,,,,,,,,
448,,,,,,,,,,
378,,,,,,,,,,
248,,,,,,,,,,
165,,,,,,,,,,
129,,,,,,,,,,
177,,,,,,,,,,
259,,,,,,,,,,
365,,,,,,,,,,
510,,,,,,,,,,
898,,,,,,,,,,
886,,,,,,,,,,
862,,,,,,,,,,
728,,,,,,,,,,
628,,,,,,,,,,
529,,,,,,,,,,
412,,,,,,,,,,
287,,,,,,,,,,
237,,,,,,,,,,
207,,,,,,,,,,
252,,,,,,,,,,
371,,,,,,,,,,
510,,,,,,,,,,
632,,,,,,,,,,
1284,,,,,,,,,,
1260,,,,,,,,,,
1247,,,,,,,,,,
1068,,,,,,,,,,
922,,,,,,,,,,
779,,,,,,,,,,
629,,,,,,,,,,
506,,,,,,,,,,
502,,,,,,,,,,
528,,,,,,,,,,
613,,,,,,,,,,
791,,,,,,,,,,
972,,,,,,,,,,
1127,,,,,,,,,,
134,,,,,,,,,,
99,,,,,,,,,,
72,,,,,,,,,,
49,,,,,,,,,,
25,,,,,,,,,,
18,,,,,,,,,,
6,,,,,,,,,,
4,,,,,,,,,,
1,,,,,,,,,,
9,,,,,,,,,,
24,,,,,,,,,,
35,,,,,,,,,,
55,,,,,,,,,,
90,,,,,,,,,,
177,,,,,,,,,,
140,,,,,,,,,,
98,,,,,,,,,,
61,,,,,,,,,,
35,,,,,,,,,,
23,,,,,,,,,,
13,,,,,,,,,,
11,,,,,,,,,,
2,,,,,,,,,,
17,,,,,,,,,,
33,,,,,,,,,,
46,,,,,,,,,,
75,,,,,,,,,,
141,,,,,,,,,,
229,,,,,,,,,,
178,,,,,,,,,,
134,,,,,,,,,,
91,,,,,,,,,,
67,,,,,,,,,,
41,,,,,,,,,,
25,,,,,,,,,,
15,,,,,,,,,,
7,,,,,,,,,,
21,,,,,,,,,,
50,,,,,,,,,,
67,,,,,,,,,,
101,,,,,,,,,,
179,,,,,,,,,,
267,,,,,,,,,,
213,,,,,,,,,,
143,,,,,,,,,,
104,,,,,,,,,,
69,,,,,,,,,,
45,,,,,,,,,,
25,,,,,,,,,,
18,,,,,,,,,,
11,,,,,,,,,,
22,,,,,,,,,,
53,,,,,,,,,,
74,,,,,,,,,,
106,,,,,,,,,,
205,,,,,,,,,,
328,,,,,,,,,,
240,,,,,,,,,,
162,,,,,,,,,,
122,,,,,,,,,,
84,,,,,,,,,,
56,,,,,,,,,,
28,,,,,,,,,,
16,,,,,,,,,,
12,,,,,,,,,,
24,,,,,,,,,,
50,,,,,,,,,,
88,,,,,,,,,,
138,,,,,,,,,,
262,,,,,,,,,,
372,,,,,,,,,,
278,,,,,,,,,,
201,,,,,,,,,,
138,,,,,,,,,,
86,,,,,,,,,,
61,,,,,,,,,,
32,,,,,,,,,,
16,,,,,,,,,,
14,,,,,,,,,,
35,,,,,,,,,,
59,,,,,,,,,,
110,,,,,,,,,,
189,,,,,,,,,,
336,,,,,,,,,,
383,,,,,,,,,,
285,,,,,,,,,,
218,,,,,,,,,,
150,,,,,,,,,,
92,,,,,,,,,,
55,,,,,,,,,,
27,,,,,,,,,,
20,,,,,,,,,,
15,,,,,,,,,,
41,,,,,,,,,,
81,,,,,,,,,,
129,,,,,,,,,,
207,,,,,,,,,,
369,,,,,,,,,,
444,,,,,,,,,,
344,,,,,,,,,,
259,,,,,,,,,,
165,,,,,,,,,,
111,,,,,,,,,,
59,,,,,,,,,,
29,,,,,,,,,,
23,,,,,,,,,,
27,,,,,,,,,,
47,,,,,,,,,,
85,,,,,,,,,,
148,,,,,,,,,,
246,,,,,,,,,,
410,,,,,,,,,,
539,,,,,,,,,,
426,,,,,,,,,,
323,,,,,,,,,,
223,,,,,,,,,,
154,,,,,,,,,,
85,,,,,,,,,,
48,,,,,,,,,,
38,,,,,,,,,,
49,,,,,,,,,,
83,,,,,,,,,,
135,,,,,,,,,,
221,,,,,,,,,,
350,,,,,,,,,,
518,,,,,,,,,,
637,,,,,,,,,,
513,,,,,,,,,,
403,,,,,,,,,,
305,,,,,,,,,,
212,,,,,,,,,,
125,,,,,,,,,,
77,,,,,,,,,,
57,,,,,,,,,,
69,,,,,,,,,,
122,,,,,,,,,,
185,,,,,,,,,,
301,,,,,,,,,,
456,,,,,,,,,,
636,,,,,,,,,,
762,,,,,,,,,,
618,,,,,,,,,,
531,,,,,,,,,,
418,,,,,,,,,,
288,,,,,,,,,,
190,,,,,,,,,,
125,,,,,,,,,,
93,,,,,,,,,,
94,,,,,,,,,,
163,,,,,,,,,,
254,,,,,,,,,,
404,,,,,,,,,,
556,,,,,,,,,,
759,,,,,,,,,,
935,,,,,,,,,,
788,,,,,,,,,,
671,,,,,,,,,,
536,,,,,,,,,,
394,,,,,,,,,,
287,,,,,,,,,,
186,,,,,,,,,,
145,,,,,,,,,,
152,,,,,,,,,,
227,,,,,,,,,,
362,,,,,,,,,,
523,,,,,,,,,,
706,,,,,,,,,,
926,,,,,,,,,,
1088,,,,,,,,,,
976,,,,,,,,,,
818,,,,,,,,,,
681,,,,,,,,,,
526,,,,,,,,,,
373,,,,,,,,,,
266,,,,,,,,,,
212,,,,,,,,,,
246,,,,,,,,,,
348,,,,,,,,,,
502,,,,,,,,,,
694,,,,,,,,,,
889,,,,,,,,,,
1140,,,,,,,,,,
1319,,,,,,,,,,
1215,,,,,,,,,,
1048,,,,,,,,,,
868,,,,,,,,,,
684,,,,,,,,,,
551,,,,,,,,,,
414,,,,,,,,,,
372,,,,,,,,,,
420,,,,,,,,,,
544,,,,,,,,,,
707,,,,,,,,,,
945,,,,,,,,,,
1183,,,,,,,,,,
1407,,,,,,,,,,
208,,,,,,,,,,
172,,,,,,,,,,
145,,,,,,,,,,
104,,,,,,,,,,
74,,,,,,,,,,
45,,,,,,,,,,
27,,,,,,,,,,
21,,,,,,,,,,
17,,,,,,,,,,
25,,,,,,,,,,
28,,,,,,,,,,
50,,,,,,,,,,
88,,,,,,,,,,
159,,,,,,,,,,
270,,,,,,,,,,
252,,,,,,,,,,
201,,,,,,,,,,
165,,,,,,,,,,
102,,,,,,,,,,
68,,,,,,,,,,
55,,,,,,,,,,
28,,,,,,,,,,
32,,,,,,,,,,
27,,,,,,,,,,
37,,,,,,,,,,
69,,,,,,,,,,
111,,,,,,,,,,
183,,,,,,,,,,
337,,,,,,,,,,
275,,,,,,,,,,
229,,,,,,,,,,
179,,,,,,,,,,
149,,,,,,,,,,
86,,,,,,,,,,
54,,,,,,,,,,
36,,,,,,,,,,
33,,,,,,,,,,
35,,,,,,,,,,
46,,,,,,,,,,
77,,,,,,,,,,
127,,,,,,,,,,
200,,,,,,,,,,
337,,,,,,,,,,
284,,,,,,,,,,
237,,,,,,,,,,
158,,,,,,,,,,
137,,,,,,,,,,
102,,,,,,,,,,
63,,,,,,,,,,
36,,,,,,,,,,
31,,,,,,,,,,
47,,,,,,,,,,
56,,,,,,,,,,
82,,,,,,,,,,
134,,,,,,,,,,
224,,,,,,,,,,
395,,,,,,,,,,
301,,,,,,,,,,
233,,,,,,,,,,
207,,,,,,,,,,
137,,,,,,,,,,
90,,,,,,,,,,
55,,,,,,,,,,
38,,,,,,,,,,
35,,,,,,,,,,
46,,,,,,,,,,
85,,,,,,,,,,
126,,,,,,,,,,
192,,,,,,,,,,
293,,,,,,,,,,
406,,,,,,,,,,
303,,,,,,,,,,
253,,,,,,,,,,
203,,,,,,,,,,
149,,,,,,,,,,
113,,,,,,,,,,
53,,,,,,,,,,
50,,,,,,,,,,
46,,,,,,,,,,
69,,,,,,,,,,
90,,,,,,,,,,
149,,,,,,,,,,
243,,,,,,,,,,
339,,,,,,,,,,
361,,,,,,,,,,
283,,,,,,,,,,
225,,,,,,,,,,
173,,,,,,,,,,
111,,,,,,,,,,
82,,,,,,,,,,
62,,,,,,,,,,
45,,,,,,,,,,
52,,,,,,,,,,
52,,,,,,,,,,
83,,,,,,,,,,
126,,,,,,,,,,
194,,,,,,,,,,
309,,,,,,,,,,
477,,,,,,,,,,
386,,,,,,,,,,
291,,,,,,,,,,
210,,,,,,,,,,
158,,,,,,,,,,
113,,,,,,,,,,
76,,,,,,,,,,
49,,,,,,,,,,
52,,,,,,,,,,
74,,,,,,,,,,
98,,,,,,,,,,
166,,,,,,,,,,
270,,,,,,,,,,
377,,,,,,,,,,
551,,,,,,,,,,
452,,,,,,,,,,
399,,,,,,,,,,
319,,,,,,,,,,
238,,,,,,,,,,
152,,,,,,,,,,
123,,,,,,,,,,
79,,,,,,,,,,
87,,,,,,,,,,
118,,,,,,,,,,
164,,,,,,,,,,
260,,,,,,,,,,
378,,,,,,,,,,
502,,,,,,,,,,
625,,,,,,,,,,
538,,,,,,,,,,
453,,,,,,,,,,
391,,,,,,,,,,
297,,,,,,,,,,
201,,,,,,,,,,
140,,,,,,,,,,
115,,,,,,,,,,
133,,,,,,,,,,
172,,,,,,,,,,
220,,,,,,,,,,
332,,,,,,,,,,
430,,,,,,,,,,
589,,,,,,,,,,
753,,,,,,,,,,
675,,,,,,,,,,
562,,,,,,,,,,
516,,,,,,,,,,
399,,,,,,,,,,
333,,,,,,,,,,
249,,,,,,,,,,
183,,,,,,,,,,
172,,,,,,,,,,
222,,,,,,,,,,
310,,,,,,,,,,
408,,,,,,,,,,
551,,,,,,,,,,
702,,,,,,,,,,
895,,,,,,,,,,
798,,,,,,,,,,
718,,,,,,,,,,
632,,,,,,,,,,
515,,,,,,,,,,
437,,,,,,,,,,
372,,,,,,,,,,
323,,,,,,,,,,
320,,,,,,,,,,
355,,,,,,,,,,
420,,,,,,,,,,
525,,,,,,,,,,
696,,,,,,,,,,
860,,,,,,,,,,
1038,,,,,,,,,,
985,,,,,,,,,,
847,,,,,,,,,,
788,,,,,,,,,,
672,,,,,,,,,,
602,,,,,,,,,,
533,,,,,,,,,,
496,,,,,,,,,,
